S3	16245.00	579.00	21.00	16845.00
S3	15921.00	445.00	26.00	16392.00
S3	15925.00	682.00	26.00	16633.00
S3	18778.00	364.00	27.00	19169.00
S3	16385.00	529.00	26.00	16940.00
S3	16030.00	363.00	26.00	16419.00
S3	15794.00	691.00	29.00	16514.00
S3	17520.00	589.00	28.00	18137.00
S3	15962.00	532.00	22.00	16516.00
S3	17149.00	478.00	36.00	17663.00
S3	16980.00	677.00	21.00	17678.00
S3	16600.00	747.00	30.00	17377.00
S3	16625.00	730.00	30.00	17385.00
S3	18470.00	611.00	27.00	19108.00
S3	19374.00	558.00	23.00	19955.00
S3	16075.00	516.00	25.00	16616.00
S3	18362.00	512.00	21.00	18895.00
S3	18213.00	504.00	25.00	18742.00
S3	16251.00	508.00	26.00	16785.00
S3	19116.00	553.00	31.00	19700.00
S3	18134.00	543.00	27.00	18704.00
S3	16684.00	533.00	21.00	17238.00
S3	19134.00	525.00	27.00	19686.00
S3	16813.00	645.00	33.00	17491.00
S3	17720.00	610.00	29.00	18359.00
S3	18947.00	528.00	30.00	19505.00
S3	16638.00	525.00	31.00	17194.00
S3	19749.00	561.00	23.00	20333.00
S3	19981.00	543.00	27.00	20551.00
S3	17201.00	704.00	39.00	17944.00
S3	20088.00	614.00	47.00	20749.00
S3	17006.00	534.00	22.00	17562.00
S3	17498.00	654.00	29.00	18181.00
S3	17398.00	444.00	26.00	17868.00
S3	17139.00	751.00	31.00	17921.00
S3	18367.00	754.00	40.00	19161.00
S3	17670.00	707.00	34.00	18411.00
S3	18428.00	728.00	29.00	19185.00
S3	17567.00	671.00	35.00	18273.00
S3	17151.00	610.00	35.00	17796.00
S3	18159.00	618.00	29.00	18806.00
S3	18163.00	597.00	29.00	18789.00
S3	18124.00	678.00	25.00	18827.00
S3	19289.00	645.00	25.00	19959.00
S3	17630.00	460.00	30.00	18120.00
S3	17553.00	524.00	25.00	18102.00
S3	18029.00	465.00	28.00	18522.00
S3	18194.00	634.00	25.00	18853.00
S3	18503.00	762.00	49.00	19314.00
S3	17392.00	834.00	51.00	18277.00
S3	17595.00	618.00	33.00	18246.00
S3	19537.00	574.00	29.00	20140.00
S3	17546.00	593.00	24.00	18163.00
S3	18014.00	694.00	54.00	18762.00
S3	18083.00	569.00	30.00	18682.00
S3	17637.00	577.00	27.00	18241.00
S3	17150.00	549.00	33.00	17732.00
S3	17328.00	564.00	26.00	17918.00
S3	17453.00	736.00	28.00	18217.00
S3	20767.00	794.00	30.00	21591.00
S3	19948.00	666.00	27.00	20641.00
S3	18000.00	658.00	30.00	18688.00
S3	17962.00	622.00	33.00	18617.00
S3	18112.00	665.00	45.00	18822.00
S3	17394.00	679.00	30.00	18103.00
S3	17641.00	645.00	33.00	18319.00
S3	17588.00	672.00	26.00	18286.00
S3	18333.00	774.00	44.00	19151.00
S3	19175.00	671.00	24.00	19870.00
S3	20151.00	760.00	38.00	20949.00
S3	22085.00	758.00	30.00	22873.00
S3	18509.00	801.00	82.00	19392.00
S3	19786.00	644.00	33.00	20463.00
S3	18720.00	604.00	30.00	19354.00
S3	17791.00	633.00	25.00	18449.00
S3	18504.00	604.00	26.00	19134.00
S3	18388.00	804.00	27.00	19219.00
S3	18383.00	741.00	52.00	19176.00
S3	21351.00	603.00	25.00	21979.00
S3	18398.00	515.00	33.00	18946.00
S3	18317.00	684.00	28.00	19029.00
S3	20329.00	861.00	38.00	21228.00
S3	19432.00	695.00	31.00	20158.00
S3	18974.00	631.00	32.00	19637.00
S3	19036.00	808.00	45.00	19889.00
S3	19118.00	608.00	25.00	19751.00
S3	19283.00	658.00	78.00	20019.00
S3	19052.00	675.00	27.00	19754.00
S3	19018.00	795.00	84.00	19897.00
S3	19575.00	671.00	84.00	20330.00
S3	20102.00	644.00	55.00	20801.00
S3	20091.00	601.00	25.00	20717.00
S3	18855.00	659.00	26.00	19540.00
S3	18518.00	719.00	29.00	19266.00
S3	18639.00	625.00	27.00	19291.00
S3	21451.00	659.00	35.00	22145.00
S3	19663.00	661.00	38.00	20362.00
S3	20816.00	697.00	27.00	21540.00
S3	18860.00	634.00	30.00	19524.00
S3	19425.00	739.00	71.00	20235.00
S3	19011.00	587.00	45.00	19643.00
S3	20102.00	635.00	33.00	20770.00
S3	19491.00	642.00	36.00	20169.00
S3	19535.00	858.00	37.00	20430.00
S3	19695.00	615.00	31.00	20341.00
S3	19226.00	610.00	26.00	19862.00
S3	19421.00	622.00	32.00	20075.00
S3	19605.00	603.00	26.00	20234.00
S3	19930.00	605.00	25.00	20560.00
S3	20287.00	615.00	30.00	20932.00
S3	19771.00	623.00	33.00	20427.00
S3	21362.00	614.00	39.00	22015.00
S3	19271.00	603.00	25.00	19899.00
S3	20056.00	608.00	25.00	20689.00
S3	21100.00	609.00	38.00	21747.00
S3	20091.00	817.00	31.00	20939.00
S3	20824.00	643.00	34.00	21501.00
S3	22139.00	808.00	27.00	22974.00
S3	19540.00	719.00	26.00	20285.00
S3	19436.00	785.00	38.00	20259.00
S3	22230.00	635.00	34.00	22899.00
