Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** S3 SUM ***
TreeDB+S3	2.33	646.41	0.00	648.75
TreeDB+S3	1.03	666.72	0.00	667.76
TreeDB+S3	1.58	652.91	0.00	654.49
TreeDB+S3	1.87	653.79	0.00	655.66
TreeDB+S3	2.41	666.73	0.00	669.14
TreeDB+S3	1.11	665.14	0.00	666.24
TreeDB+S3	1.55	668.59	0.00	670.14
TreeDB+S3	1.91	663.45	0.00	665.36
TreeDB+S3	2.30	661.88	0.00	664.19
TreeDB+S3	1.06	671.16	0.00	672.22
TreeDB+S3	1.56	673.04	0.00	674.60
TreeDB+S3	1.87	672.65	0.00	674.52
TreeDB+S3	2.24	678.59	0.00	680.83
TreeDB+S3	1.11	661.61	0.00	662.72
TreeDB+S3	1.51	662.41	0.00	663.91
TreeDB+S3	1.92	667.49	0.00	669.41
TreeDB+S3	2.30	662.13	0.00	664.43
TreeDB+S3	1.14	665.45	0.00	666.59
TreeDB+S3	1.50	668.08	0.00	669.58
TreeDB+S3	2.05	664.29	0.00	666.34
TreeDB+S3	2.22	668.47	0.00	670.68
TreeDB+S3	1.05	668.89	0.00	669.94
TreeDB+S3	1.57	677.87	0.00	679.44
TreeDB+S3	1.95	674.86	0.00	676.81
TreeDB+S3	2.52	683.44	0.00	685.96
TreeDB+S3	1.22	679.66	0.00	680.88
TreeDB+S3	1.51	682.84	0.00	684.34
TreeDB+S3	1.85	688.61	0.00	690.46
TreeDB+S3	2.38	685.43	0.00	687.81
TreeDB+S3	1.07	679.89	0.00	680.96
TreeDB+S3	1.50	692.98	0.00	694.48
TreeDB+S3	1.92	685.80	0.00	687.72
TreeDB+S3	2.38	676.61	0.00	678.98
TreeDB+S3	1.09	685.74	0.00	686.83
TreeDB+S3	1.57	689.36	0.00	690.93
TreeDB+S3	1.90	673.30	0.00	675.20
TreeDB+S3	2.29	680.51	0.00	682.80
TreeDB+S3	1.11	686.19	0.00	687.30
TreeDB+S3	1.61	684.22	0.00	685.84
TreeDB+S3	1.87	674.18	0.00	676.05
TreeDB+S3	2.32	680.90	0.00	683.22
TreeDB+S3	1.09	678.14	0.00	679.23
TreeDB+S3	1.57	679.40	0.00	680.97
TreeDB+S3	1.88	677.85	0.00	679.73
TreeDB+S3	2.28	694.02	0.00	696.30
TreeDB+S3	1.04	694.32	0.00	695.36
TreeDB+S3	1.44	705.21	0.00	706.65
TreeDB+S3	1.99	682.01	0.00	683.99
TreeDB+S3	2.34	691.36	0.00	693.70
TreeDB+S3	1.11	693.88	0.00	694.98
TreeDB+S3	1.54	696.41	0.00	697.95
TreeDB+S3	2.02	699.17	0.00	701.19
TreeDB+S3	3.19	712.82	0.00	716.01
TreeDB+S3	1.00	696.68	0.00	697.68
TreeDB+S3	1.48	697.11	0.00	698.60
TreeDB+S3	1.92	694.46	0.00	696.38
TreeDB+S3	2.24	689.40	0.00	691.63
TreeDB+S3	1.12	697.36	0.00	698.48
TreeDB+S3	2.96	698.92	0.00	701.88
TreeDB+S3	1.94	702.51	0.00	704.45
TreeDB+S3	2.26	714.48	0.00	716.74
TreeDB+S3	1.07	708.93	0.00	710.00
TreeDB+S3	1.47	710.00	0.00	711.47
TreeDB+S3	1.96	695.53	0.00	697.49
TreeDB+S3	2.32	706.06	0.00	708.37
TreeDB+S3	1.01	713.82	0.00	714.83
TreeDB+S3	1.63	701.35	0.00	702.98
TreeDB+S3	1.99	719.20	0.00	721.19
TreeDB+S3	2.25	712.63	0.00	714.87
TreeDB+S3	1.13	709.21	0.00	710.35
TreeDB+S3	1.71	702.68	0.00	704.39
TreeDB+S3	2.00	704.36	0.00	706.37
TreeDB+S3	2.30	717.13	0.00	719.43
TreeDB+S3	1.02	724.17	0.00	725.19
TreeDB+S3	1.59	721.61	0.00	723.20
TreeDB+S3	1.90	706.57	0.00	708.47
TreeDB+S3	2.39	718.44	0.00	720.83
TreeDB+S3	0.99	723.43	0.00	724.42
TreeDB+S3	1.65	722.65	0.00	724.30
TreeDB+S3	1.93	717.08	0.00	719.01
TreeDB+S3	2.23	713.46	0.00	715.69
TreeDB+S3	1.15	716.80	0.00	717.95
TreeDB+S3	1.44	720.88	0.00	722.32
TreeDB+S3	1.91	724.89	0.00	726.80
TreeDB+S3	2.21	726.41	0.00	728.62
TreeDB+S3	1.08	716.20	0.00	717.28
TreeDB+S3	1.58	700.92	0.00	702.50
TreeDB+S3	1.98	719.70	0.00	721.67
TreeDB+S3	2.37	705.85	0.00	708.21
TreeDB+S3	1.11	718.25	0.00	719.36
TreeDB+S3	1.61	710.88	0.00	712.49
TreeDB+S3	1.96	712.16	0.00	714.12
TreeDB+S3	2.26	715.24	0.00	717.50
TreeDB+S3	1.05	713.21	0.00	714.27
TreeDB+S3	1.66	716.65	0.00	718.31
TreeDB+S3	1.92	727.91	0.00	729.82
TreeDB+S3	3.05	737.00	0.00	740.04
TreeDB+S3	1.10	736.83	0.00	737.92
TreeDB+S3	1.61	728.39	0.00	730.01
TreeDB+S3	1.87	717.85	0.00	719.72
TreeDB+S3	2.41	727.66	0.00	730.07
TreeDB+S3	1.10	725.63	0.00	726.73
TreeDB+S3	1.60	726.30	0.00	727.90
TreeDB+S3	1.91	720.58	0.00	722.49
TreeDB+S3	3.69	736.42	0.00	740.11
TreeDB+S3	1.25	726.76	0.00	728.01
TreeDB+S3	1.56	720.89	0.00	722.46
TreeDB+S3	1.93	734.19	0.00	736.13
TreeDB+S3	2.21	712.53	0.00	714.75
TreeDB+S3	1.03	719.38	0.00	720.41
TreeDB+S3	1.58	729.80	0.00	731.39
TreeDB+S3	2.02	748.77	0.00	750.79
TreeDB+S3	2.43	722.66	0.00	725.10
TreeDB+S3	1.03	730.05	0.00	731.08
TreeDB+S3	1.63	740.58	0.00	742.21
TreeDB+S3	1.94	728.91	0.00	730.85
TreeDB+S3	2.38	733.69	0.00	736.07
TreeDB+S3	1.06	738.37	0.00	739.42
TreeDB+S3	1.64	731.68	0.00	733.32
TreeDB+S3	1.91	736.55	0.00	738.46
TreeDB+S3	2.30	739.75	0.00	742.06
TreeDB+S3	1.08	758.13	0.00	759.21
TreeDB+S3	1.53	747.24	0.00	748.77
TreeDB+S3	1.95	753.47	0.00	755.42
TreeDB+S3	2.24	741.19	0.00	743.42
TreeDB+S3	1.06	747.11	0.00	748.18
TreeDB+S3	1.54	756.42	0.00	757.95
TreeDB+S3	1.97	741.32	0.00	743.29
TreeDB+S3	2.30	761.48	0.00	763.78
TreeDB+S3	1.15	753.88	0.00	755.03
TreeDB+S3	1.50	742.46	0.00	743.96
TreeDB+S3	1.97	741.97	0.00	743.94
TreeDB+S3	2.35	753.92	0.00	756.27
TreeDB+S3	1.11	762.78	0.00	763.88
TreeDB+S3	1.52	758.30	0.00	759.82
TreeDB+S3	2.05	737.39	0.00	739.45
TreeDB+S3	2.27	752.17	0.00	754.45
TreeDB+S3	1.01	760.80	0.00	761.81
TreeDB+S3	1.51	760.34	0.00	761.85
TreeDB+S3	2.00	747.32	0.00	749.32
TreeDB+S3	2.27	766.94	0.00	769.21
TreeDB+S3	1.79	753.13	0.00	754.92
TreeDB+S3	1.59	758.78	0.00	760.37
TreeDB+S3	1.93	757.12	0.00	759.06
TreeDB+S3	2.29	749.09	0.00	751.38
TreeDB+S3	1.08	760.03	0.00	761.11
TreeDB+S3	1.51	770.78	0.00	772.29
TreeDB+S3	1.91	763.05	0.00	764.96
TreeDB+S3	2.32	774.91	0.00	777.23
TreeDB+S3	1.00	777.72	0.00	778.72
TreeDB+S3	1.42	782.00	0.00	783.42
TreeDB+S3	1.89	755.56	0.00	757.46
TreeDB+S3	2.35	769.44	0.00	771.79
TreeDB+S3	1.02	777.89	0.00	778.91
TreeDB+S3	1.61	766.88	0.00	768.49
TreeDB+S3	1.98	781.55	0.00	783.53
TreeDB+S3	2.31	760.70	0.00	763.01
TreeDB+S3	1.03	770.31	0.00	771.34
TreeDB+S3	1.61	766.12	0.00	767.73
TreeDB+S3	1.91	763.23	0.00	765.14
TreeDB+S3	2.31	762.51	0.00	764.82
TreeDB+S3	1.13	781.03	0.00	782.15
TreeDB+S3	1.58	774.99	0.00	776.57
TreeDB+S3	2.00	779.06	0.00	781.06
TreeDB+S3	2.29	760.24	0.00	762.53
TreeDB+S3	1.06	770.36	0.00	771.42
TreeDB+S3	1.62	782.21	0.00	783.82
TreeDB+S3	1.95	767.29	0.00	769.23
TreeDB+S3	2.35	764.38	0.00	766.73
TreeDB+S3	1.59	800.40	0.00	801.99
TreeDB+S3	1.70	786.31	0.00	788.00
TreeDB+S3	1.94	770.98	0.00	772.93
TreeDB+S3	2.31	780.04	0.00	782.35
TreeDB+S3	1.08	774.53	0.00	775.62
TreeDB+S3	1.58	783.45	0.00	785.03
TreeDB+S3	1.96	780.38	0.00	782.34
TreeDB+S3	2.20	764.94	0.00	767.13
TreeDB+S3	1.11	774.19	0.00	775.30
TreeDB+S3	1.53	781.75	0.00	783.29
TreeDB+S3	1.98	777.23	0.00	779.22
TreeDB+S3	2.27	786.01	0.00	788.27
TreeDB+S3	1.11	789.31	0.00	790.43
TreeDB+S3	1.62	787.32	0.00	788.94
TreeDB+S3	2.07	788.52	0.00	790.59
TreeDB+S3	2.32	774.30	0.00	776.62
TreeDB+S3	1.11	779.53	0.00	780.65
TreeDB+S3	1.66	794.94	0.00	796.60
TreeDB+S3	1.90	790.31	0.00	792.21
TreeDB+S3	2.33	787.55	0.00	789.88
TreeDB+S3	1.08	798.58	0.00	799.66
TreeDB+S3	1.57	776.05	0.00	777.62
TreeDB+S3	1.24	798.36	0.00	799.60

*** TreeDB Order-Preserving Encryption MAX ***
TreeDB+S3	1.14	0.23	0.00	1.37
TreeDB+S3	2.57	0.25	0.00	2.82
TreeDB+S3	1.15	0.26	0.00	1.42
TreeDB+S3	2.62	0.33	0.00	2.94
TreeDB+S3	1.20	0.27	0.00	1.47
TreeDB+S3	1.20	0.35	0.00	1.55
TreeDB+S3	1.20	0.23	0.00	1.43
TreeDB+S3	1.20	0.26	0.00	1.45
TreeDB+S3	1.18	0.27	0.00	1.46
TreeDB+S3	1.24	0.26	0.00	1.49
TreeDB+S3	1.28	0.36	0.00	1.64
TreeDB+S3	1.28	0.30	0.00	1.58
TreeDB+S3	1.33	0.25	0.00	1.58
TreeDB+S3	1.30	0.24	0.00	1.54
TreeDB+S3	1.22	0.26	0.00	1.48
TreeDB+S3	1.21	0.23	0.00	1.45
TreeDB+S3	1.21	0.26	0.00	1.47
TreeDB+S3	1.33	0.22	0.00	1.54
TreeDB+S3	1.30	0.26	0.00	1.57
TreeDB+S3	1.24	0.25	0.00	1.49
TreeDB+S3	1.31	0.25	0.00	1.57
TreeDB+S3	1.26	0.21	0.00	1.47
TreeDB+S3	1.25	0.23	0.00	1.48
TreeDB+S3	1.38	0.32	0.00	1.70
TreeDB+S3	1.31	0.23	0.00	1.54
TreeDB+S3	1.32	0.27	0.00	1.59
TreeDB+S3	1.29	0.29	0.00	1.58
TreeDB+S3	1.31	0.44	0.00	1.75
TreeDB+S3	1.31	0.24	0.00	1.55
TreeDB+S3	1.34	0.23	0.00	1.57
TreeDB+S3	1.31	0.23	0.00	1.54
TreeDB+S3	1.38	0.24	0.00	1.62
TreeDB+S3	1.27	0.23	0.00	1.50
TreeDB+S3	1.36	0.30	0.00	1.66
TreeDB+S3	2.36	0.33	0.00	2.69
TreeDB+S3	1.19	0.25	0.00	1.44
TreeDB+S3	1.29	0.42	0.00	1.71
TreeDB+S3	1.20	0.22	0.00	1.42
TreeDB+S3	1.19	0.27	0.00	1.46
TreeDB+S3	1.23	0.48	0.00	1.71
TreeDB+S3	1.23	0.23	0.00	1.47
TreeDB+S3	1.20	0.23	0.00	1.43
TreeDB+S3	1.22	0.23	0.00	1.46
TreeDB+S3	1.22	0.23	0.00	1.45
TreeDB+S3	1.27	0.23	0.00	1.50
TreeDB+S3	1.31	0.25	0.00	1.56
TreeDB+S3	1.26	0.21	0.00	1.46
TreeDB+S3	1.26	0.25	0.00	1.50
TreeDB+S3	1.24	0.21	0.00	1.44
TreeDB+S3	1.21	0.31	0.00	1.52
TreeDB+S3	1.30	0.23	0.00	1.52
TreeDB+S3	1.21	0.23	0.00	1.44
TreeDB+S3	1.24	0.26	0.00	1.50
TreeDB+S3	1.26	0.33	0.00	1.59
TreeDB+S3	1.26	0.44	0.00	1.69
TreeDB+S3	1.24	0.23	0.00	1.47
TreeDB+S3	1.22	0.23	0.00	1.45
TreeDB+S3	1.18	0.25	0.00	1.43
TreeDB+S3	1.26	0.25	0.00	1.51
TreeDB+S3	1.21	0.24	0.00	1.45
TreeDB+S3	1.31	0.24	0.00	1.55
TreeDB+S3	1.23	0.25	0.00	1.48
TreeDB+S3	1.41	0.23	0.00	1.64
TreeDB+S3	1.37	0.23	0.00	1.60
TreeDB+S3	1.23	0.24	0.00	1.47
TreeDB+S3	1.27	0.23	0.00	1.50
TreeDB+S3	1.26	0.24	0.00	1.51
TreeDB+S3	1.35	0.24	0.00	1.60
TreeDB+S3	1.21	0.23	0.00	1.44
TreeDB+S3	1.27	0.25	0.00	1.52
TreeDB+S3	1.22	0.27	0.00	1.49
TreeDB+S3	1.21	0.23	0.00	1.44
TreeDB+S3	1.32	0.45	0.00	1.77
TreeDB+S3	1.36	0.23	0.00	1.59
TreeDB+S3	1.28	0.30	0.00	1.58
TreeDB+S3	1.42	0.25	0.00	1.67
TreeDB+S3	1.33	0.23	0.00	1.57
TreeDB+S3	1.29	0.37	0.00	1.66
TreeDB+S3	1.36	0.24	0.00	1.61
TreeDB+S3	1.26	0.24	0.00	1.50
TreeDB+S3	1.26	0.24	0.00	1.50
TreeDB+S3	1.26	0.23	0.00	1.49
TreeDB+S3	1.32	0.23	0.00	1.54
TreeDB+S3	1.35	0.24	0.00	1.59
TreeDB+S3	1.42	0.24	0.00	1.66
TreeDB+S3	1.27	0.23	0.00	1.51
TreeDB+S3	1.35	0.31	0.00	1.66
TreeDB+S3	1.36	0.24	0.00	1.60
TreeDB+S3	1.40	0.42	0.00	1.82
TreeDB+S3	1.28	0.24	0.00	1.52
TreeDB+S3	1.49	0.36	0.00	1.85
TreeDB+S3	1.37	0.30	0.00	1.67
TreeDB+S3	1.32	0.23	0.00	1.56
TreeDB+S3	1.33	0.35	0.00	1.68
TreeDB+S3	1.38	0.23	0.00	1.61
TreeDB+S3	1.27	0.24	0.00	1.51
TreeDB+S3	4.86	0.24	0.00	5.10
TreeDB+S3	1.30	0.38	0.00	1.69
TreeDB+S3	1.33	0.31	0.00	1.64
TreeDB+S3	1.31	0.22	0.00	1.54
TreeDB+S3	1.31	0.24	0.00	1.55
TreeDB+S3	1.31	0.24	0.00	1.55
TreeDB+S3	1.24	0.25	0.00	1.48
TreeDB+S3	1.25	0.30	0.00	1.55
TreeDB+S3	1.27	0.25	0.00	1.53
TreeDB+S3	1.34	0.27	0.00	1.60
TreeDB+S3	1.34	0.25	0.00	1.59
TreeDB+S3	1.25	0.25	0.00	1.50
TreeDB+S3	1.21	0.24	0.00	1.45
TreeDB+S3	1.27	0.24	0.00	1.51
TreeDB+S3	1.25	0.24	0.00	1.49
TreeDB+S3	1.32	0.27	0.00	1.59
TreeDB+S3	1.33	0.24	0.00	1.58
TreeDB+S3	1.41	0.23	0.00	1.64
TreeDB+S3	2.45	0.23	0.00	2.69
TreeDB+S3	1.32	0.23	0.00	1.55
TreeDB+S3	1.31	0.25	0.00	1.56
TreeDB+S3	1.32	0.31	0.00	1.63
TreeDB+S3	1.41	0.27	0.00	1.68
TreeDB+S3	1.29	0.23	0.00	1.51
TreeDB+S3	1.38	0.25	0.00	1.63
TreeDB+S3	1.42	0.30	0.00	1.72
TreeDB+S3	1.37	0.24	0.00	1.61
TreeDB+S3	1.29	0.26	0.00	1.55
TreeDB+S3	1.26	0.24	0.00	1.50
TreeDB+S3	1.31	0.25	0.00	1.56
TreeDB+S3	1.37	0.25	0.00	1.62
TreeDB+S3	1.32	0.26	0.00	1.58
TreeDB+S3	1.27	0.24	0.00	1.51
TreeDB+S3	1.34	0.25	0.00	1.60
TreeDB+S3	1.35	0.24	0.00	1.59
TreeDB+S3	1.35	0.26	0.00	1.62
TreeDB+S3	1.33	0.27	0.00	1.60
TreeDB+S3	1.24	0.27	0.00	1.51
TreeDB+S3	1.29	0.27	0.00	1.56
TreeDB+S3	1.30	0.27	0.00	1.57
TreeDB+S3	1.35	0.25	0.00	1.60
TreeDB+S3	1.21	0.23	0.00	1.44
TreeDB+S3	1.29	0.24	0.00	1.53
TreeDB+S3	1.29	0.23	0.00	1.53
TreeDB+S3	1.26	0.29	0.00	1.54
TreeDB+S3	1.25	0.35	0.00	1.60
TreeDB+S3	1.35	0.26	0.00	1.61
TreeDB+S3	1.30	0.26	0.00	1.56
TreeDB+S3	1.36	0.25	0.00	1.61
TreeDB+S3	1.28	0.25	0.00	1.54
TreeDB+S3	1.34	0.28	0.00	1.62
TreeDB+S3	1.35	0.26	0.00	1.61
TreeDB+S3	1.41	0.26	0.00	1.67
TreeDB+S3	1.36	0.26	0.00	1.62
TreeDB+S3	1.46	0.27	0.00	1.73
TreeDB+S3	1.42	0.26	0.00	1.68
TreeDB+S3	1.52	0.25	0.00	1.77
TreeDB+S3	1.36	0.25	0.00	1.62
TreeDB+S3	1.32	0.26	0.00	1.57
TreeDB+S3	1.35	0.26	0.00	1.62
TreeDB+S3	1.37	0.26	0.00	1.63
TreeDB+S3	1.40	0.25	0.00	1.65
TreeDB+S3	1.38	0.26	0.00	1.64
TreeDB+S3	1.41	0.27	0.00	1.68
TreeDB+S3	2.56	0.26	0.00	2.82
TreeDB+S3	1.43	0.25	0.00	1.68
TreeDB+S3	1.36	0.26	0.00	1.61
TreeDB+S3	1.29	0.24	0.00	1.53
TreeDB+S3	1.36	0.25	0.00	1.62
TreeDB+S3	1.37	0.24	0.00	1.62
TreeDB+S3	1.38	0.25	0.00	1.63
TreeDB+S3	1.36	0.25	0.00	1.61
TreeDB+S3	1.41	0.27	0.00	1.69
TreeDB+S3	1.28	0.23	0.00	1.52
TreeDB+S3	1.33	0.24	0.00	1.57
TreeDB+S3	1.34	0.22	0.00	1.56
TreeDB+S3	1.31	0.24	0.00	1.54
TreeDB+S3	1.35	0.26	0.00	1.61
TreeDB+S3	1.38	0.28	0.00	1.66
TreeDB+S3	1.38	0.26	0.00	1.64
TreeDB+S3	1.40	0.25	0.00	1.66
TreeDB+S3	1.33	0.23	0.00	1.56
TreeDB+S3	1.39	0.26	0.00	1.65
TreeDB+S3	2.44	0.25	0.00	2.69
TreeDB+S3	1.46	0.31	0.00	1.76
TreeDB+S3	1.41	0.23	0.00	1.64
TreeDB+S3	1.40	0.39	0.00	1.79
TreeDB+S3	1.48	0.26	0.00	1.74
TreeDB+S3	1.28	0.25	0.00	1.53
TreeDB+S3	1.45	0.37	0.00	1.83
TreeDB+S3	1.42	0.24	0.00	1.66
TreeDB+S3	1.31	0.25	0.00	1.56
TreeDB+S3	1.29	0.25	0.00	1.54
TreeDB+S3	1.31	0.27	0.00	1.58
TreeDB+S3	1.28	0.25	0.00	1.53
TreeDB+S3	1.74	0.26	0.00	2.00
TreeDB+S3	1.37	0.29	0.00	1.65
TreeDB+S3	1.36	0.26	0.00	1.62
TreeDB+S3	1.30	0.28	0.00	1.58
TreeDB+S3	1.40	0.29	0.00	1.69
TreeDB+S3	1.39	0.26	0.00	1.65
TreeDB+S3	1.38	0.26	0.00	1.64
TreeDB+S3	1.56	0.26	0.00	1.82
TreeDB+S3	1.42	0.25	0.00	1.66
TreeDB+S3	1.30	0.30	0.00	1.59
TreeDB+S3	1.30	0.27	0.00	1.57
TreeDB+S3	1.57	0.25	0.00	1.83
TreeDB+S3	1.33	0.24	0.00	1.57
TreeDB+S3	1.27	0.25	0.00	1.53
TreeDB+S3	1.30	0.37	0.00	1.67
TreeDB+S3	1.26	0.24	0.00	1.50
TreeDB+S3	1.38	0.25	0.00	1.63
TreeDB+S3	1.33	0.28	0.00	1.61
TreeDB+S3	1.30	0.27	0.00	1.57
TreeDB+S3	1.44	0.25	0.00	1.69
TreeDB+S3	1.36	0.26	0.00	1.62
TreeDB+S3	1.34	0.25	0.00	1.58
TreeDB+S3	1.36	0.25	0.00	1.60
TreeDB+S3	1.40	0.29	0.00	1.69
TreeDB+S3	1.38	0.27	0.00	1.65
TreeDB+S3	1.48	0.25	0.00	1.74
TreeDB+S3	1.32	0.24	0.00	1.56
TreeDB+S3	1.31	0.28	0.00	1.59
TreeDB+S3	1.38	0.24	0.00	1.62
TreeDB+S3	1.32	0.25	0.00	1.56
TreeDB+S3	1.33	0.28	0.00	1.60
TreeDB+S3	1.35	0.27	0.00	1.62
TreeDB+S3	1.39	0.26	0.00	1.64
TreeDB+S3	1.30	0.25	0.00	1.55
TreeDB+S3	1.30	0.25	0.00	1.55
TreeDB+S3	1.33	0.25	0.00	1.58
TreeDB+S3	1.38	0.25	0.00	1.64
TreeDB+S3	1.36	0.25	0.00	1.61
TreeDB+S3	8.35	0.25	0.00	8.61
TreeDB+S3	1.38	0.24	0.00	1.61
TreeDB+S3	1.42	0.24	0.00	1.66
TreeDB+S3	1.25	0.25	0.00	1.49
TreeDB+S3	1.40	0.30	0.00	1.69
TreeDB+S3	1.36	0.24	0.00	1.60
TreeDB+S3	1.29	0.27	0.00	1.56
TreeDB+S3	1.34	0.23	0.00	1.57
TreeDB+S3	1.37	0.24	0.00	1.61
TreeDB+S3	1.38	0.26	0.00	1.63
TreeDB+S3	1.32	0.25	0.00	1.57
TreeDB+S3	1.39	0.24	0.00	1.63
TreeDB+S3	1.40	0.29	0.00	1.69
TreeDB+S3	1.34	0.25	0.00	1.59
TreeDB+S3	1.33	0.44	0.00	1.77
TreeDB+S3	1.37	0.34	0.00	1.71
TreeDB+S3	1.44	0.25	0.00	1.69
TreeDB+S3	1.41	0.36	0.00	1.77
TreeDB+S3	1.34	0.25	0.00	1.58
TreeDB+S3	1.41	0.25	0.00	1.67
TreeDB+S3	1.36	0.32	0.00	1.67
TreeDB+S3	1.33	0.25	0.00	1.58
TreeDB+S3	1.36	0.27	0.00	1.63
TreeDB+S3	1.45	0.39	0.00	1.84
TreeDB+S3	1.38	0.27	0.00	1.65
TreeDB+S3	1.44	0.26	0.00	1.70
TreeDB+S3	1.35	0.25	0.00	1.60
TreeDB+S3	2.50	0.36	0.00	2.87
TreeDB+S3	1.35	0.26	0.00	1.61
TreeDB+S3	1.37	0.25	0.00	1.62
TreeDB+S3	1.34	0.27	0.00	1.61
TreeDB+S3	1.30	0.25	0.00	1.55
TreeDB+S3	1.30	0.25	0.00	1.54
TreeDB+S3	1.39	0.25	0.00	1.64
TreeDB+S3	1.44	0.42	0.00	1.85
TreeDB+S3	1.33	0.26	0.00	1.59
TreeDB+S3	1.25	0.24	0.00	1.49
TreeDB+S3	1.38	0.43	0.00	1.82
TreeDB+S3	1.30	0.27	0.00	1.57
TreeDB+S3	1.32	0.25	0.00	1.57
TreeDB+S3	1.28	0.24	0.00	1.52
TreeDB+S3	1.29	0.23	0.00	1.52
TreeDB+S3	1.27	0.25	0.00	1.52
TreeDB+S3	1.26	0.24	0.00	1.51
TreeDB+S3	1.29	0.24	0.00	1.54
TreeDB+S3	1.33	0.36	0.00	1.69
TreeDB+S3	1.35	0.27	0.00	1.62
TreeDB+S3	1.29	0.25	0.00	1.55
TreeDB+S3	1.39	0.26	0.00	1.65
TreeDB+S3	1.46	0.24	0.00	1.70
TreeDB+S3	1.41	0.24	0.00	1.65
TreeDB+S3	1.36	0.28	0.00	1.64
TreeDB+S3	1.45	0.25	0.00	1.70
TreeDB+S3	1.35	0.39	0.00	1.74
TreeDB+S3	1.33	0.38	0.00	1.70
TreeDB+S3	1.37	0.28	0.00	1.65
TreeDB+S3	1.33	0.40	0.00	1.72
TreeDB+S3	1.33	0.26	0.00	1.59
TreeDB+S3	1.37	0.38	0.00	1.75
TreeDB+S3	1.38	0.26	0.00	1.64
TreeDB+S3	1.32	0.32	0.00	1.64
TreeDB+S3	1.39	0.25	0.00	1.64
TreeDB+S3	1.27	0.24	0.00	1.51
TreeDB+S3	1.37	0.25	0.00	1.62
TreeDB+S3	1.32	0.27	0.00	1.59
TreeDB+S3	1.38	0.26	0.00	1.64
TreeDB+S3	1.34	0.24	0.00	1.58
TreeDB+S3	1.34	0.24	0.00	1.58
TreeDB+S3	1.28	0.25	0.00	1.53
TreeDB+S3	1.30	0.23	0.00	1.54
TreeDB+S3	1.32	0.29	0.00	1.61
TreeDB+S3	1.38	0.33	0.00	1.72
TreeDB+S3	1.37	0.26	0.00	1.63
TreeDB+S3	1.40	0.25	0.00	1.65
TreeDB+S3	1.24	0.27	0.00	1.51
TreeDB+S3	1.38	0.27	0.00	1.65
TreeDB+S3	1.40	0.27	0.00	1.66
TreeDB+S3	1.36	0.25	0.00	1.61
TreeDB+S3	1.34	0.27	0.00	1.61
TreeDB+S3	1.40	0.24	0.00	1.65
TreeDB+S3	1.26	0.26	0.00	1.52
TreeDB+S3	1.25	0.26	0.00	1.51
TreeDB+S3	1.34	0.25	0.00	1.59
TreeDB+S3	1.34	0.24	0.00	1.59
TreeDB+S3	2.60	0.26	0.00	2.86
TreeDB+S3	1.28	0.28	0.00	1.57
TreeDB+S3	1.26	0.27	0.00	1.52
TreeDB+S3	1.40	0.26	0.00	1.66
TreeDB+S3	1.38	0.26	0.00	1.64
TreeDB+S3	1.46	0.26	0.00	1.72
TreeDB+S3	1.33	0.24	0.00	1.57
TreeDB+S3	1.41	0.26	0.00	1.67
TreeDB+S3	1.38	0.28	0.00	1.66
TreeDB+S3	1.37	0.25	0.00	1.62
TreeDB+S3	1.34	0.29	0.00	1.63
TreeDB+S3	1.41	0.29	0.00	1.69
TreeDB+S3	1.40	0.36	0.00	1.77
TreeDB+S3	1.42	0.32	0.00	1.74
TreeDB+S3	1.40	0.30	0.00	1.71
TreeDB+S3	1.36	0.25	0.00	1.61
TreeDB+S3	1.37	0.27	0.00	1.64
TreeDB+S3	1.44	0.26	0.00	1.69
TreeDB+S3	1.26	0.26	0.00	1.51
TreeDB+S3	1.27	0.29	0.00	1.56
TreeDB+S3	1.35	0.26	0.00	1.61
TreeDB+S3	1.45	0.27	0.00	1.72
TreeDB+S3	1.33	0.25	0.00	1.58
TreeDB+S3	1.41	0.25	0.00	1.66
TreeDB+S3	1.41	0.25	0.00	1.66
TreeDB+S3	1.30	0.25	0.00	1.55
TreeDB+S3	1.30	0.28	0.00	1.58
TreeDB+S3	2.62	0.25	0.00	2.87
TreeDB+S3	1.35	0.24	0.00	1.58
TreeDB+S3	1.34	0.26	0.00	1.60
TreeDB+S3	1.37	0.30	0.00	1.67
TreeDB+S3	1.32	0.26	0.00	1.58
TreeDB+S3	1.26	0.25	0.00	1.51
TreeDB+S3	1.32	0.27	0.00	1.59
TreeDB+S3	1.36	0.27	0.00	1.63
TreeDB+S3	1.36	0.25	0.00	1.61
TreeDB+S3	1.32	0.25	0.00	1.58
TreeDB+S3	1.34	0.28	0.00	1.63
TreeDB+S3	1.36	0.28	0.00	1.64
TreeDB+S3	1.30	0.27	0.00	1.58
TreeDB+S3	1.27	0.29	0.00	1.56
TreeDB+S3	1.30	0.25	0.00	1.55
TreeDB+S3	1.32	0.24	0.00	1.57
TreeDB+S3	1.33	0.27	0.00	1.60
TreeDB+S3	1.40	0.27	0.00	1.67
TreeDB+S3	1.33	0.36	0.00	1.69
TreeDB+S3	1.35	0.26	0.00	1.61
TreeDB+S3	1.36	0.26	0.00	1.62
TreeDB+S3	1.27	0.24	0.00	1.51
TreeDB+S3	1.33	0.25	0.00	1.58
TreeDB+S3	1.33	0.24	0.00	1.57
TreeDB+S3	1.36	0.28	0.00	1.64
