Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt+S3	42.62	15.85	0.00	58.47
TimeCrypt+S3	42.80	15.27	0.00	58.06
TimeCrypt+S3	42.79	15.16	0.00	57.95
TimeCrypt+S3	42.82	15.46	0.00	58.28
TimeCrypt+S3	42.76	14.70	0.00	57.45
TimeCrypt+S3	42.79	15.77	0.00	58.56
TimeCrypt+S3	42.67	15.45	0.00	58.12
TimeCrypt+S3	42.77	15.54	0.00	58.32
TimeCrypt+S3	42.65	14.42	0.00	57.07
TimeCrypt+S3	42.77	14.81	0.00	57.57
TimeCrypt+S3	42.55	14.64	0.00	57.19
TimeCrypt+S3	42.65	15.37	0.00	58.02
TimeCrypt+S3	42.65	15.77	0.00	58.42
TimeCrypt+S3	42.72	14.65	0.00	57.37
TimeCrypt+S3	42.62	14.68	0.00	57.30
TimeCrypt+S3	42.77	14.84	0.00	57.61
TimeCrypt+S3	42.62	15.42	0.00	58.04
TimeCrypt+S3	42.80	14.81	0.00	57.61
TimeCrypt+S3	42.61	15.21	0.00	57.82
TimeCrypt+S3	42.98	14.93	0.00	57.91
TimeCrypt+S3	42.67	15.40	0.00	58.07
TimeCrypt+S3	42.83	15.51	0.00	58.34
TimeCrypt+S3	42.71	14.84	0.00	57.55
TimeCrypt+S3	42.70	14.72	0.00	57.42
TimeCrypt+S3	42.68	15.35	0.00	58.04
TimeCrypt+S3	42.66	15.12	0.00	57.78
TimeCrypt+S3	42.73	16.02	0.00	58.76
TimeCrypt+S3	42.83	14.83	0.00	57.66
TimeCrypt+S3	43.82	14.69	0.00	58.50
TimeCrypt+S3	42.99	14.74	0.00	57.73
TimeCrypt+S3	42.70	15.33	0.00	58.03
TimeCrypt+S3	42.78	14.75	0.00	57.53
TimeCrypt+S3	42.68	14.90	0.00	57.58
TimeCrypt+S3	42.66	15.30	0.00	57.96
TimeCrypt+S3	42.53	14.92	0.00	57.45
TimeCrypt+S3	42.80	15.14	0.00	57.94
TimeCrypt+S3	42.59	14.81	0.00	57.40
TimeCrypt+S3	42.59	15.34	0.00	57.93
TimeCrypt+S3	42.64	15.46	0.00	58.10
TimeCrypt+S3	44.39	15.64	0.00	60.03
TimeCrypt+S3	42.71	15.76	0.00	58.47
TimeCrypt+S3	48.73	14.74	0.00	63.46
TimeCrypt+S3	42.64	15.82	0.00	58.46
TimeCrypt+S3	42.75	15.83	0.00	58.59
TimeCrypt+S3	42.58	15.81	0.00	58.39
TimeCrypt+S3	42.68	15.83	0.00	58.51
TimeCrypt+S3	42.54	16.02	0.00	58.56
TimeCrypt+S3	42.77	15.85	0.00	58.62
TimeCrypt+S3	42.51	15.83	0.00	58.34
TimeCrypt+S3	42.68	15.84	0.00	58.52
TimeCrypt+S3	43.49	15.83	0.00	59.32
TimeCrypt+S3	42.79	16.04	0.00	58.83
TimeCrypt+S3	42.60	16.03	0.00	58.62
TimeCrypt+S3	42.63	15.82	0.00	58.45
TimeCrypt+S3	42.63	15.82	0.00	58.46
TimeCrypt+S3	42.69	15.95	0.00	58.64
TimeCrypt+S3	42.55	15.84	0.00	58.39
TimeCrypt+S3	42.71	15.55	0.00	58.26
TimeCrypt+S3	42.55	14.75	0.00	57.30
TimeCrypt+S3	42.62	15.49	0.00	58.10
TimeCrypt+S3	42.65	15.50	0.00	58.15
TimeCrypt+S3	42.83	15.09	0.00	57.93
TimeCrypt+S3	42.76	15.86	0.00	58.62
TimeCrypt+S3	42.79	15.06	0.00	57.85
TimeCrypt+S3	42.57	14.57	0.00	57.13
TimeCrypt+S3	42.67	15.42	0.00	58.08
TimeCrypt+S3	42.61	14.97	0.00	57.58
TimeCrypt+S3	42.88	14.81	0.00	57.69
TimeCrypt+S3	42.61	15.09	0.00	57.70
TimeCrypt+S3	42.70	15.43	0.00	58.13
TimeCrypt+S3	42.65	16.09	0.00	58.74
TimeCrypt+S3	42.84	14.82	0.00	57.66
TimeCrypt+S3	42.60	15.04	0.00	57.64
TimeCrypt+S3	42.64	15.92	0.00	58.56
TimeCrypt+S3	42.58	15.73	0.00	58.31
TimeCrypt+S3	42.82	15.13	0.00	57.95
TimeCrypt+S3	42.59	14.94	0.00	57.54
TimeCrypt+S3	42.65	14.86	0.00	57.52
TimeCrypt+S3	42.59	16.01	0.00	58.59
TimeCrypt+S3	42.73	15.31	0.00	58.04
TimeCrypt+S3	42.63	15.71	0.00	58.34
TimeCrypt+S3	42.80	15.28	0.00	58.07
TimeCrypt+S3	44.10	15.40	0.00	59.50
TimeCrypt+S3	42.92	15.00	0.00	57.92
TimeCrypt+S3	42.73	15.64	0.00	58.37
TimeCrypt+S3	49.34	15.03	0.00	64.37
TimeCrypt+S3	42.72	15.21	0.00	57.93
TimeCrypt+S3	42.70	14.84	0.00	57.54
TimeCrypt+S3	42.72	15.33	0.00	58.06
TimeCrypt+S3	42.79	15.06	0.00	57.85
TimeCrypt+S3	42.71	14.76	0.00	57.46
TimeCrypt+S3	42.70	14.78	0.00	57.47
TimeCrypt+S3	42.63	14.86	0.00	57.49
TimeCrypt+S3	43.67	14.82	0.00	58.49
TimeCrypt+S3	42.62	15.00	0.00	57.62
TimeCrypt+S3	42.72	15.77	0.00	58.49
TimeCrypt+S3	42.52	15.96	0.00	58.47
TimeCrypt+S3	42.91	15.59	0.00	58.50
TimeCrypt+S3	42.59	15.46	0.00	58.05
TimeCrypt+S3	42.62	15.54	0.00	58.16
TimeCrypt+S3	42.66	15.52	0.00	58.17
TimeCrypt+S3	42.80	15.59	0.00	58.39
TimeCrypt+S3	42.60	15.79	0.00	58.39
TimeCrypt+S3	42.75	15.72	0.00	58.46
TimeCrypt+S3	42.59	15.78	0.00	58.36
TimeCrypt+S3	42.83	16.07	0.00	58.90
TimeCrypt+S3	49.19	15.82	0.00	65.01
TimeCrypt+S3	42.73	15.43	0.00	58.15
TimeCrypt+S3	42.61	15.49	0.00	58.10
TimeCrypt+S3	42.60	16.02	0.00	58.62
TimeCrypt+S3	42.57	16.15	0.00	58.72
TimeCrypt+S3	42.69	15.98	0.00	58.67
TimeCrypt+S3	42.67	15.97	0.00	58.64
TimeCrypt+S3	42.73	16.06	0.00	58.78
TimeCrypt+S3	42.63	15.26	0.00	57.88
TimeCrypt+S3	42.64	16.01	0.00	58.65
TimeCrypt+S3	42.68	15.27	0.00	57.95
TimeCrypt+S3	42.64	15.42	0.00	58.05
TimeCrypt+S3	42.69	14.76	0.00	57.45
TimeCrypt+S3	42.76	15.32	0.00	58.09
TimeCrypt+S3	42.53	14.74	0.00	57.27
TimeCrypt+S3	42.72	14.86	0.00	57.58
TimeCrypt+S3	42.60	15.52	0.00	58.12
TimeCrypt+S3	42.79	14.74	0.00	57.52
TimeCrypt+S3	42.54	15.42	0.00	57.96
TimeCrypt+S3	42.65	15.15	0.00	57.80
TimeCrypt+S3	42.83	14.89	0.00	57.72
TimeCrypt+S3	42.79	15.19	0.00	57.98
TimeCrypt+S3	42.68	15.76	0.00	58.44
TimeCrypt+S3	42.81	15.94	0.00	58.75
TimeCrypt+S3	42.72	15.05	0.00	57.77
TimeCrypt+S3	42.72	15.09	0.00	57.81
TimeCrypt+S3	42.57	15.36	0.00	57.93
TimeCrypt+S3	42.67	15.26	0.00	57.93
TimeCrypt+S3	42.69	15.17	0.00	57.87
TimeCrypt+S3	42.72	15.90	0.00	58.61
TimeCrypt+S3	42.62	15.86	0.00	58.48
TimeCrypt+S3	42.75	15.88	0.00	58.63
TimeCrypt+S3	42.46	15.87	0.00	58.33
TimeCrypt+S3	42.64	15.85	0.00	58.48
TimeCrypt+S3	42.48	15.83	0.00	58.31
TimeCrypt+S3	42.67	15.85	0.00	58.51
TimeCrypt+S3	42.43	15.82	0.00	58.25
TimeCrypt+S3	42.74	15.84	0.00	58.57
TimeCrypt+S3	42.62	16.00	0.00	58.61
TimeCrypt+S3	42.77	15.28	0.00	58.05
TimeCrypt+S3	42.64	15.57	0.00	58.22
TimeCrypt+S3	44.22	15.26	0.00	59.48
TimeCrypt+S3	42.83	15.78	0.00	58.61
TimeCrypt+S3	42.83	16.09	0.00	58.92
TimeCrypt+S3	49.41	15.53	0.00	64.95
TimeCrypt+S3	42.75	16.13	0.00	58.88
TimeCrypt+S3	42.72	15.43	0.00	58.15
TimeCrypt+S3	42.65	15.84	0.00	58.49
TimeCrypt+S3	42.66	15.76	0.00	58.42
TimeCrypt+S3	42.74	15.71	0.00	58.45
TimeCrypt+S3	42.59	15.82	0.00	58.41
TimeCrypt+S3	42.78	15.70	0.00	58.48
TimeCrypt+S3	42.69	15.68	0.00	58.37
TimeCrypt+S3	42.72	15.32	0.00	58.04
TimeCrypt+S3	42.62	14.89	0.00	57.51
TimeCrypt+S3	42.68	14.62	0.00	57.30
TimeCrypt+S3	42.48	14.85	0.00	57.33
TimeCrypt+S3	42.81	15.70	0.00	58.51
TimeCrypt+S3	42.55	14.57	0.00	57.12
TimeCrypt+S3	42.70	15.01	0.00	57.71
TimeCrypt+S3	42.52	15.47	0.00	57.99
TimeCrypt+S3	42.62	15.00	0.00	57.61
TimeCrypt+S3	42.50	14.95	0.00	57.46
TimeCrypt+S3	48.41	15.95	0.00	64.36
TimeCrypt+S3	42.67	14.49	0.00	57.16
TimeCrypt+S3	42.85	15.10	0.00	57.95
TimeCrypt+S3	48.39	14.87	0.00	63.27
TimeCrypt+S3	42.62	14.78	0.00	57.40
TimeCrypt+S3	42.59	15.78	0.00	58.38
TimeCrypt+S3	42.78	16.27	0.00	59.05
TimeCrypt+S3	42.60	14.64	0.00	57.25
TimeCrypt+S3	42.83	14.48	0.00	57.30
TimeCrypt+S3	42.72	15.25	0.00	57.98
TimeCrypt+S3	42.83	15.27	0.00	58.10
TimeCrypt+S3	42.64	15.40	0.00	58.04
TimeCrypt+S3	42.66	15.92	0.00	58.59
TimeCrypt+S3	42.64	15.10	0.00	57.74
TimeCrypt+S3	42.69	15.51	0.00	58.20
TimeCrypt+S3	42.87	15.35	0.00	58.23
TimeCrypt+S3	42.76	15.22	0.00	57.98
TimeCrypt+S3	42.65	15.94	0.00	58.59
TimeCrypt+S3	42.73	15.57	0.00	58.30
TimeCrypt+S3	42.54	15.75	0.00	58.28
TimeCrypt+S3	42.76	15.04	0.00	57.80
TimeCrypt+S3	42.70	15.82	0.00	58.52
TimeCrypt+S3	44.14	15.08	0.00	59.22
TimeCrypt+S3	42.67	14.66	0.00	57.33
TimeCrypt+S3	42.81	14.64	0.00	57.45
TimeCrypt+S3	48.58	14.83	0.00	63.41
TimeCrypt+S3	42.84	14.74	0.00	57.59
TimeCrypt+S3	42.54	15.20	0.00	57.75
TimeCrypt+S3	42.75	15.44	0.00	58.20
TimeCrypt+S3	42.63	14.61	0.00	57.24
TimeCrypt+S3	42.70	15.73	0.00	58.43
TimeCrypt+S3	42.66	15.90	0.00	58.56
TimeCrypt+S3	42.77	16.03	0.00	58.80
TimeCrypt+S3	42.62	15.50	0.00	58.12
TimeCrypt+S3	42.66	15.69	0.00	58.35
TimeCrypt+S3	42.58	15.75	0.00	58.33
TimeCrypt+S3	42.79	15.93	0.00	58.73
TimeCrypt+S3	42.65	15.83	0.00	58.48
TimeCrypt+S3	42.75	16.05	0.00	58.81
TimeCrypt+S3	42.78	15.51	0.00	58.29
TimeCrypt+S3	42.73	15.45	0.00	58.18
TimeCrypt+S3	42.62	15.91	0.00	58.53
TimeCrypt+S3	42.69	15.71	0.00	58.39
TimeCrypt+S3	42.55	15.96	0.00	58.50
TimeCrypt+S3	42.62	15.88	0.00	58.50
TimeCrypt+S3	42.71	15.50	0.00	58.21
TimeCrypt+S3	42.76	15.59	0.00	58.34
TimeCrypt+S3	42.75	15.85	0.00	58.60
TimeCrypt+S3	42.64	15.94	0.00	58.58
TimeCrypt+S3	42.55	15.86	0.00	58.42
TimeCrypt+S3	42.69	15.84	0.00	58.53
TimeCrypt+S3	42.63	15.83	0.00	58.46
TimeCrypt+S3	42.56	15.94	0.00	58.50
TimeCrypt+S3	42.52	15.92	0.00	58.43
TimeCrypt+S3	42.68	15.84	0.00	58.52
TimeCrypt+S3	43.60	15.83	0.00	59.43
TimeCrypt+S3	42.59	16.10	0.00	58.70
TimeCrypt+S3	42.52	16.06	0.00	58.59
TimeCrypt+S3	42.73	16.21	0.00	58.95
TimeCrypt+S3	42.55	15.83	0.00	58.38
TimeCrypt+S3	42.70	15.48	0.00	58.18
TimeCrypt+S3	42.82	15.09	0.00	57.91
TimeCrypt+S3	42.82	14.86	0.00	57.68
TimeCrypt+S3	42.66	14.81	0.00	57.47
TimeCrypt+S3	42.64	15.69	0.00	58.33
TimeCrypt+S3	42.61	15.80	0.00	58.41
TimeCrypt+S3	44.11	14.87	0.00	58.97
TimeCrypt+S3	42.69	14.77	0.00	57.46
TimeCrypt+S3	42.89	14.97	0.00	57.86
TimeCrypt+S3	48.79	14.86	0.00	63.65
TimeCrypt+S3	42.64	14.80	0.00	57.44
TimeCrypt+S3	42.72	14.89	0.00	57.61
TimeCrypt+S3	42.67	15.18	0.00	57.85
TimeCrypt+S3	42.47	15.30	0.00	57.77
TimeCrypt+S3	42.69	15.67	0.00	58.36
TimeCrypt+S3	42.55	15.77	0.00	58.32
TimeCrypt+S3	42.55	14.80	0.00	57.35
TimeCrypt+S3	42.74	15.19	0.00	57.93
TimeCrypt+S3	42.71	15.18	0.00	57.89
TimeCrypt+S3	42.57	15.13	0.00	57.70
TimeCrypt+S3	42.70	14.80	0.00	57.50
TimeCrypt+S3	42.58	14.88	0.00	57.46
TimeCrypt+S3	42.61	14.77	0.00	57.39
TimeCrypt+S3	42.56	15.08	0.00	57.64
TimeCrypt+S3	42.65	15.92	0.00	58.57
TimeCrypt+S3	42.65	14.74	0.00	57.39
TimeCrypt+S3	42.78	14.83	0.00	57.62
TimeCrypt+S3	42.65	15.00	0.00	57.65
TimeCrypt+S3	42.64	15.42	0.00	58.06
TimeCrypt+S3	42.58	15.43	0.00	58.00
TimeCrypt+S3	42.80	15.14	0.00	57.94
TimeCrypt+S3	42.79	15.55	0.00	58.34
TimeCrypt+S3	42.77	15.28	0.00	58.05
TimeCrypt+S3	42.68	15.08	0.00	57.76
TimeCrypt+S3	42.80	14.92	0.00	57.72
TimeCrypt+S3	42.69	14.89	0.00	57.58
TimeCrypt+S3	42.65	15.09	0.00	57.74
TimeCrypt+S3	42.58	15.59	0.00	58.17
TimeCrypt+S3	42.77	14.82	0.00	57.59
TimeCrypt+S3	43.61	14.67	0.00	58.28
TimeCrypt+S3	42.75	15.80	0.00	58.55
TimeCrypt+S3	42.65	15.22	0.00	57.87
TimeCrypt+S3	42.72	14.48	0.00	57.20
TimeCrypt+S3	42.49	16.00	0.00	58.49
TimeCrypt+S3	42.68	15.86	0.00	58.54
TimeCrypt+S3	42.65	16.01	0.00	58.66
TimeCrypt+S3	42.74	15.80	0.00	58.54
TimeCrypt+S3	42.80	15.86	0.00	58.66
TimeCrypt+S3	42.74	15.89	0.00	58.64
TimeCrypt+S3	42.58	15.90	0.00	58.49
TimeCrypt+S3	42.69	16.00	0.00	58.68
TimeCrypt+S3	42.55	16.11	0.00	58.66
TimeCrypt+S3	42.82	15.80	0.00	58.62
TimeCrypt+S3	42.65	15.93	0.00	58.58
TimeCrypt+S3	42.63	15.87	0.00	58.50
TimeCrypt+S3	42.52	16.03	0.00	58.54
TimeCrypt+S3	42.57	15.25	0.00	57.82
TimeCrypt+S3	42.69	14.97	0.00	57.67
TimeCrypt+S3	42.67	15.32	0.00	58.00
TimeCrypt+S3	42.67	15.07	0.00	57.74
TimeCrypt+S3	42.65	14.89	0.00	57.54
TimeCrypt+S3	42.55	15.79	0.00	58.34
TimeCrypt+S3	42.79	15.99	0.00	58.77
TimeCrypt+S3	42.47	15.24	0.00	57.70
TimeCrypt+S3	42.75	14.87	0.00	57.62
TimeCrypt+S3	42.63	15.17	0.00	57.80
TimeCrypt+S3	42.75	14.84	0.00	57.59
TimeCrypt+S3	42.64	15.02	0.00	57.66
TimeCrypt+S3	42.67	15.89	0.00	58.57
TimeCrypt+S3	42.55	15.29	0.00	57.84
TimeCrypt+S3	42.67	15.26	0.00	57.94
TimeCrypt+S3	42.66	15.63	0.00	58.30
TimeCrypt+S3	42.77	15.29	0.00	58.06
TimeCrypt+S3	42.78	14.86	0.00	57.64
TimeCrypt+S3	42.73	15.07	0.00	57.80
TimeCrypt+S3	42.87	15.59	0.00	58.46
TimeCrypt+S3	42.68	14.50	0.00	57.18
TimeCrypt+S3	42.51	14.83	0.00	57.33
TimeCrypt+S3	42.65	15.40	0.00	58.05
TimeCrypt+S3	42.58	14.92	0.00	57.50
TimeCrypt+S3	42.71	14.49	0.00	57.20
TimeCrypt+S3	42.59	15.56	0.00	58.15
TimeCrypt+S3	42.70	14.70	0.00	57.40
TimeCrypt+S3	42.67	15.57	0.00	58.25
TimeCrypt+S3	42.69	14.76	0.00	57.45
TimeCrypt+S3	42.66	14.84	0.00	57.50
TimeCrypt+S3	42.74	14.75	0.00	57.50
TimeCrypt+S3	42.66	15.77	0.00	58.44
TimeCrypt+S3	42.72	14.51	0.00	57.23
TimeCrypt+S3	42.58	15.09	0.00	57.67
TimeCrypt+S3	42.72	15.54	0.00	58.25
TimeCrypt+S3	42.61	14.56	0.00	57.17
TimeCrypt+S3	42.60	14.51	0.00	57.11
TimeCrypt+S3	42.66	14.86	0.00	57.52
TimeCrypt+S3	44.17	15.23	0.00	59.40
TimeCrypt+S3	42.77	16.12	0.00	58.89
TimeCrypt+S3	43.46	16.01	0.00	59.47
TimeCrypt+S3	48.93	15.96	0.00	64.89
TimeCrypt+S3	42.67	16.06	0.00	58.73
TimeCrypt+S3	42.62	16.05	0.00	58.66
TimeCrypt+S3	42.68	15.87	0.00	58.56
TimeCrypt+S3	42.59	15.83	0.00	58.41
TimeCrypt+S3	42.61	16.01	0.00	58.62
TimeCrypt+S3	42.62	16.04	0.00	58.66
TimeCrypt+S3	42.73	15.65	0.00	58.38
TimeCrypt+S3	43.57	16.00	0.00	59.57
TimeCrypt+S3	42.68	16.03	0.00	58.71
TimeCrypt+S3	42.58	15.89	0.00	58.47
TimeCrypt+S3	42.73	16.17	0.00	58.91
TimeCrypt+S3	42.62	14.77	0.00	57.39
TimeCrypt+S3	42.74	14.82	0.00	57.56
TimeCrypt+S3	42.59	15.98	0.00	58.56
TimeCrypt+S3	42.73	14.74	0.00	57.47
TimeCrypt+S3	42.64	15.11	0.00	57.75
TimeCrypt+S3	42.69	14.85	0.00	57.54
TimeCrypt+S3	42.58	14.67	0.00	57.26
TimeCrypt+S3	42.71	14.90	0.00	57.61
TimeCrypt+S3	42.93	15.35	0.00	58.28
TimeCrypt+S3	42.80	15.11	0.00	57.91
TimeCrypt+S3	42.64	15.81	0.00	58.45
TimeCrypt+S3	42.82	15.38	0.00	58.21
TimeCrypt+S3	42.67	14.72	0.00	57.40
TimeCrypt+S3	42.67	15.15	0.00	57.82
TimeCrypt+S3	42.61	15.32	0.00	57.93
TimeCrypt+S3	42.70	14.70	0.00	57.40
TimeCrypt+S3	42.60	14.96	0.00	57.56
TimeCrypt+S3	42.79	15.50	0.00	58.29
TimeCrypt+S3	42.64	14.68	0.00	57.32
TimeCrypt+S3	42.65	15.00	0.00	57.66
TimeCrypt+S3	42.55	14.49	0.00	57.04
TimeCrypt+S3	42.61	15.81	0.00	58.41
TimeCrypt+S3	42.76	14.96	0.00	57.72
TimeCrypt+S3	42.72	14.82	0.00	57.54
TimeCrypt+S3	42.54	15.74	0.00	58.28
TimeCrypt+S3	42.74	14.52	0.00	57.26
TimeCrypt+S3	42.76	15.91	0.00	58.68
TimeCrypt+S3	42.89	14.95	0.00	57.84
TimeCrypt+S3	42.51	14.61	0.00	57.12
TimeCrypt+S3	42.79	14.92	0.00	57.71
TimeCrypt+S3	43.94	15.05	0.00	58.99
TimeCrypt+S3	42.84	14.92	0.00	57.76
TimeCrypt+S3	42.56	15.71	0.00	58.27
TimeCrypt+S3	42.66	15.66	0.00	58.32
TimeCrypt+S3	42.58	14.85	0.00	57.42
TimeCrypt+S3	42.80	15.26	0.00	58.06
TimeCrypt+S3	42.63	14.62	0.00	57.25
TimeCrypt+S3	42.84	14.93	0.00	57.77
TimeCrypt+S3	42.49	14.83	0.00	57.32
TimeCrypt+S3	42.71	15.36	0.00	58.07
TimeCrypt+S3	42.58	14.76	0.00	57.34
TimeCrypt+S3	43.77	14.77	0.00	58.55
TimeCrypt+S3	42.53	15.71	0.00	58.23
TimeCrypt+S3	42.72	14.99	0.00	57.71
TimeCrypt+S3	42.59	14.65	0.00	57.24
TimeCrypt+S3	42.73	14.90	0.00	57.63
TimeCrypt+S3	42.63	14.68	0.00	57.31
TimeCrypt+S3	42.66	15.33	0.00	57.99
TimeCrypt+S3	42.52	15.72	0.00	58.23
TimeCrypt+S3	42.67	14.62	0.00	57.29
TimeCrypt+S3	42.49	16.03	0.00	58.52
TimeCrypt+S3	42.77	15.88	0.00	58.65
TimeCrypt+S3	44.04	15.99	0.00	60.02
TimeCrypt+S3	42.65	15.89	0.00	58.54
TimeCrypt+S3	42.65	15.83	0.00	58.48
TimeCrypt+S3	43.06	16.05	0.00	59.11
TimeCrypt+S3	42.63	16.06	0.00	58.69
TimeCrypt+S3	42.68	15.98	0.00	58.66
TimeCrypt+S3	42.56	16.05	0.00	58.60
TimeCrypt+S3	42.75	15.89	0.00	58.64
TimeCrypt+S3	42.60	15.87	0.00	58.47
TimeCrypt+S3	42.70	15.82	0.00	58.52
TimeCrypt+S3	42.57	15.87	0.00	58.43
TimeCrypt+S3	42.68	15.99	0.00	58.68
TimeCrypt+S3	42.60	16.06	0.00	58.67
TimeCrypt+S3	42.63	15.86	0.00	58.49
TimeCrypt+S3	42.57	16.05	0.00	58.62
TimeCrypt+S3	42.82	16.01	0.00	58.83
TimeCrypt+S3	42.61	16.04	0.00	58.64
TimeCrypt+S3	42.58	15.75	0.00	58.33
TimeCrypt+S3	42.54	15.92	0.00	58.46
TimeCrypt+S3	42.79	15.95	0.00	58.73
TimeCrypt+S3	42.64	15.85	0.00	58.48
TimeCrypt+S3	42.68	15.89	0.00	58.57
TimeCrypt+S3	44.09	16.20	0.00	60.29
TimeCrypt+S3	42.73	15.99	0.00	58.72
TimeCrypt+S3	42.58	15.95	0.00	58.53
TimeCrypt+S3	49.21	16.13	0.00	65.34
TimeCrypt+S3	42.51	15.85	0.00	58.37
TimeCrypt+S3	42.61	15.83	0.00	58.44
TimeCrypt+S3	42.48	16.07	0.00	58.55
TimeCrypt+S3	42.66	15.81	0.00	58.47
TimeCrypt+S3	42.61	16.12	0.00	58.73
TimeCrypt+S3	42.65	15.92	0.00	58.57
TimeCrypt+S3	42.57	15.96	0.00	58.53
TimeCrypt+S3	42.65	16.01	0.00	58.66
TimeCrypt+S3	42.55	16.10	0.00	58.65
TimeCrypt+S3	42.63	15.04	0.00	57.67
TimeCrypt+S3	42.54	15.08	0.00	57.62
TimeCrypt+S3	42.65	15.25	0.00	57.90
TimeCrypt+S3	42.58	15.97	0.00	58.55
TimeCrypt+S3	42.71	14.66	0.00	57.37
TimeCrypt+S3	42.60	14.80	0.00	57.40
TimeCrypt+S3	42.78	15.08	0.00	57.85
TimeCrypt+S3	42.53	15.44	0.00	57.97
TimeCrypt+S3	42.66	15.75	0.00	58.41
TimeCrypt+S3	44.03	15.47	0.00	59.50
TimeCrypt+S3	42.72	15.15	0.00	57.87
TimeCrypt+S3	42.83	15.30	0.00	58.13
TimeCrypt+S3	49.36	15.06	0.00	64.42
TimeCrypt+S3	42.48	14.61	0.00	57.09
TimeCrypt+S3	42.69	14.90	0.00	57.60
TimeCrypt+S3	42.45	15.91	0.00	58.36
TimeCrypt+S3	42.77	15.83	0.00	58.60
TimeCrypt+S3	42.55	15.44	0.00	57.99
TimeCrypt+S3	42.82	14.68	0.00	57.49
TimeCrypt+S3	42.63	15.84	0.00	58.47
TimeCrypt+S3	42.76	15.30	0.00	58.07
TimeCrypt+S3	42.71	14.66	0.00	57.37
TimeCrypt+S3	42.79	15.99	0.00	58.78
TimeCrypt+S3	42.54	15.77	0.00	58.31
TimeCrypt+S3	42.72	14.79	0.00	57.52
TimeCrypt+S3	42.66	15.00	0.00	57.66
TimeCrypt+S3	42.85	15.25	0.00	58.10
TimeCrypt+S3	42.63	14.89	0.00	57.52
TimeCrypt+S3	42.67	15.12	0.00	57.79
TimeCrypt+S3	42.60	15.05	0.00	57.64
TimeCrypt+S3	42.73	14.56	0.00	57.29
TimeCrypt+S3	42.59	15.07	0.00	57.66
TimeCrypt+S3	42.65	14.51	0.00	57.16
TimeCrypt+S3	42.67	15.46	0.00	58.14
TimeCrypt+S3	42.79	15.22	0.00	58.02
TimeCrypt+S3	42.67	14.99	0.00	57.65
TimeCrypt+S3	42.64	14.48	0.00	57.13
TimeCrypt+S3	42.60	14.65	0.00	57.25
TimeCrypt+S3	42.74	14.89	0.00	57.63
TimeCrypt+S3	42.54	15.31	0.00	57.85
TimeCrypt+S3	42.73	16.03	0.00	58.76
TimeCrypt+S3	42.68	15.88	0.00	58.56
TimeCrypt+S3	42.72	15.90	0.00	58.62
TimeCrypt+S3	42.51	15.98	0.00	58.49
TimeCrypt+S3	42.61	15.85	0.00	58.46
TimeCrypt+S3	42.57	15.83	0.00	58.40
TimeCrypt+S3	42.82	15.85	0.00	58.67
TimeCrypt+S3	42.62	15.84	0.00	58.46
TimeCrypt+S3	42.70	15.82	0.00	58.52
TimeCrypt+S3	42.61	15.83	0.00	58.44
TimeCrypt+S3	42.74	15.84	0.00	58.58
TimeCrypt+S3	42.57	15.90	0.00	58.47
TimeCrypt+S3	42.79	15.84	0.00	58.63
TimeCrypt+S3	42.49	15.84	0.00	58.32
TimeCrypt+S3	44.20	15.51	0.00	59.70
TimeCrypt+S3	42.65	15.24	0.00	57.89
TimeCrypt+S3	42.82	15.80	0.00	58.62
TimeCrypt+S3	49.41	15.29	0.00	64.70
TimeCrypt+S3	42.74	14.88	0.00	57.61
TimeCrypt+S3	42.59	14.39	0.00	56.98
TimeCrypt+S3	42.82	15.19	0.00	58.01
TimeCrypt+S3	42.60	15.44	0.00	58.05
TimeCrypt+S3	42.79	14.90	0.00	57.68
TimeCrypt+S3	42.57	15.46	0.00	58.03
TimeCrypt+S3	42.61	15.20	0.00	57.81
TimeCrypt+S3	42.55	15.67	0.00	58.23
TimeCrypt+S3	42.79	15.02	0.00	57.81
TimeCrypt+S3	42.59	14.67	0.00	57.26
TimeCrypt+S3	42.75	15.24	0.00	57.99
TimeCrypt+S3	42.68	15.03	0.00	57.71
TimeCrypt+S3	42.62	15.54	0.00	58.16
TimeCrypt+S3	42.62	15.81	0.00	58.43
TimeCrypt+S3	42.76	15.06	0.00	57.83
TimeCrypt+S3	42.53	14.90	0.00	57.43
TimeCrypt+S3	42.66	15.24	0.00	57.90
TimeCrypt+S3	42.50	14.83	0.00	57.33
TimeCrypt+S3	42.67	14.76	0.00	57.43
TimeCrypt+S3	42.62	15.84	0.00	58.46
TimeCrypt+S3	42.77	14.84	0.00	57.61
TimeCrypt+S3	48.88	15.09	0.00	63.96
TimeCrypt+S3	42.72	15.33	0.00	58.06
TimeCrypt+S3	42.69	14.51	0.00	57.20
TimeCrypt+S3	42.81	14.67	0.00	57.48
TimeCrypt+S3	42.67	15.38	0.00	58.04
TimeCrypt+S3	42.66	14.87	0.00	57.53
TimeCrypt+S3	42.65	15.09	0.00	57.74
TimeCrypt+S3	42.79	15.48	0.00	58.27
TimeCrypt+S3	42.66	15.96	0.00	58.63
TimeCrypt+S3	42.71	15.86	0.00	58.57
TimeCrypt+S3	42.53	15.94	0.00	58.46
TimeCrypt+S3	42.70	15.92	0.00	58.62
