*** S3 SUM ***
S3	5893.00	950.00	32.00	6875.00
S3	5767.00	941.00	33.00	6741.00
S3	6001.00	941.00	48.00	6990.00
S3	5673.00	960.00	33.00	6666.00
S3	5796.00	959.00	32.00	6787.00
S3	5898.00	966.00	33.00	6897.00
S3	6167.00	965.00	34.00	7166.00
S3	6018.00	943.00	34.00	6995.00
S3	5705.00	965.00	34.00	6704.00
S3	5631.00	953.00	35.00	6619.00
S3	5692.00	954.00	33.00	6679.00
S3	5832.00	964.00	34.00	6830.00
S3	5576.00	959.00	34.00	6569.00
S3	5401.00	972.00	33.00	6406.00
S3	5551.00	980.00	52.00	6583.00
S3	5735.00	983.00	34.00	6752.00
S3	5539.00	1002.00	33.00	6574.00
S3	5451.00	965.00	34.00	6450.00
S3	5403.00	983.00	52.00	6438.00
S3	5974.00	972.00	51.00	6997.00
S3	5502.00	987.00	34.00	6523.00
S3	5573.00	978.00	35.00	6586.00
S3	6530.00	974.00	34.00	7538.00
S3	6604.00	948.00	36.00	7588.00
S3	5983.00	987.00	35.00	7005.00
S3	5727.00	974.00	34.00	6735.00
S3	6199.00	975.00	34.00	7208.00
S3	5546.00	1001.00	35.00	6582.00
S3	5988.00	1009.00	35.00	7032.00
S3	6036.00	1011.00	35.00	7082.00
S3	6061.00	1014.00	34.00	7109.00
S3	6488.00	1027.00	35.00	7550.00
S3	6466.00	983.00	33.00	7482.00
S3	6052.00	1009.00	34.00	7095.00
S3	5904.00	981.00	34.00	6919.00
S3	6048.00	985.00	34.00	7067.00
S3	7024.00	988.00	35.00	8047.00
S3	6300.00	983.00	35.00	7318.00
S3	5957.00	994.00	35.00	6986.00
S3	6059.00	1005.00	35.00	7099.00
S3	5972.00	1000.00	36.00	7008.00
S3	6227.00	994.00	35.00	7256.00
S3	6012.00	1009.00	35.00	7056.00
S3	7302.00	1042.00	36.00	8380.00
